curve_id,category,source,size_bin,algorithm,compression_target,original_vertices,simplified_vertices,achieved_compression,max_perp_error,hausdorff,runtime_ms
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,DP,0.5,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.060999998822808266
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,VW,0.5,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.06009999196976423
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,DP,0.7,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.24689995916560292
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,VW,0.7,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.028999987989664078
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,DP,0.9,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.17640000442042947
UNNAMED_126,Mechanical,Proposed_Trails.geojson,small,VW,0.9,3,2,0.33333333333333337,0.00010756367696992039,0.00048093610201694335,0.02169999061152339
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,DP,0.3,3,3,0.0,0.0,0.0,0.001300009898841381
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,VW,0.3,3,3,0.0,0.0,0.0,0.000900006853044033
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,DP,0.5,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.06350001785904169
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,VW,0.5,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.012400036212056875
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,DP,0.7,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.06120000034570694
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,VW,0.7,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.010699965059757233
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,DP,0.9,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.06009999196976423
UNNAMED_148,Mechanical,Proposed_Trails.geojson,small,VW,0.9,3,2,0.33333333333333337,6.349697006933012e-05,0.0005344625963217306,0.011199968867003918
UNNAMED_155,Mechanical,Proposed_Trails.geojson,small,DP,0.3,3,3,0.0,0.0,0.0,0.000800006091594696
UNNAMED_155,Mechanical,Proposed_Trails.geojson,small,VW,0.3,3,3,0.0,0.0,0.0,0.0007999478839337826
